"PageTitle","LocalPagePath","PageType","SectionGuess","LinkText","Href","Domain","InitialBucket","IsExternalHttp","IsRonEnglishArchiveNavigation","IsTrampt"
"Temper Tot - Metallic Edition","items\temper-tot-metallic-edition-710.html","Individual item page","Custom Toys","Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Temper Tot - Metallic Edition","items\temper-tot-metallic-edition-710.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"Temper Tot - Metallic Edition","items\temper-tot-metallic-edition-710.html","Individual item page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"Temper Tot - Miami","items\miami-temper-tot-636.html","Individual item page","Custom Toys","","../images/Trampt/Miami%20Temper%20Tot%20-%20DESIGNER%20TOY.jpeg","","Local/internal link","False","False","False"
"Temper Tot - Miami","items\miami-temper-tot-636.html","Individual item page","Custom Toys","Section home","../index.html","","Local/internal link","False","False","False"
"Temper Tot - Miami","items\miami-temper-tot-636.html","Individual item page","Custom Toys","Sculptures","../sculptures/index.html","","Local/internal link","False","False","False"
"Temper Tot - Miami","items\miami-temper-tot-636.html","Individual item page","Custom Toys","Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Temper Tot - Miami","items\miami-temper-tot-636.html","Individual item page","Custom Toys","Back to Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Temper Tot - Miami","items\miami-temper-tot-636.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"Temper Tot - Miami","items\miami-temper-tot-636.html","Individual item page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"Temper Tot - Monochrome","items\temper-tot-mono-308.html","Individual item page","Custom Toys","","../images/Trampt/Temper%20Tot%20-%20Mono%20-%20DESIGNER%20TOY.jpeg","","Local/internal link","False","False","False"
"Temper Tot - Monochrome","items\temper-tot-mono-308.html","Individual item page","Custom Toys","Section home","../index.html","","Local/internal link","False","False","False"
"Temper Tot - Monochrome","items\temper-tot-mono-308.html","Individual item page","Custom Toys","Sculptures","../sculptures/index.html","","Local/internal link","False","False","False"
"Temper Tot - Monochrome","items\temper-tot-mono-308.html","Individual item page","Custom Toys","Back to Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Temper Tot - Monochrome","items\temper-tot-mono-308.html","Individual item page","Custom Toys","Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Temper Tot - Monochrome","items\temper-tot-mono-308.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"Temper Tot - Monochrome","items\temper-tot-mono-308.html","Individual item page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"Temper Tot - Pink &Turquoise","items\temper-tot-pink-turquoise-1012.html","Individual item page","Custom Toys","","../images/Trampt/Temper%20Tot%20-%20PinkTurquoise%20-%20DESIGNER%20TOY.jpeg","","Local/internal link","False","False","False"
"Temper Tot - Pink &Turquoise","items\temper-tot-pink-turquoise-1012.html","Individual item page","Custom Toys","Section home","../index.html","","Local/internal link","False","False","False"
"Temper Tot - Pink &Turquoise","items\temper-tot-pink-turquoise-1012.html","Individual item page","Custom Toys","Sculptures","../sculptures/index.html","","Local/internal link","False","False","False"
"Temper Tot - Pink &Turquoise","items\temper-tot-pink-turquoise-1012.html","Individual item page","Custom Toys","Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Temper Tot - Pink &Turquoise","items\temper-tot-pink-turquoise-1012.html","Individual item page","Custom Toys","Back to Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Temper Tot - Pink &Turquoise","items\temper-tot-pink-turquoise-1012.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"Temper Tot - Pink &Turquoise","items\temper-tot-pink-turquoise-1012.html","Individual item page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"Temper Tot (Drawing)","items\temper-tot-drawing-792.html","Individual item page","Custom Toys","","../images/Trampt/Temper%20Tot%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20792.jpeg","","Local/internal link","False","False","False"
"Temper Tot (Drawing)","items\temper-tot-drawing-792.html","Individual item page","Custom Toys","Repository home","../index.html","","Local/internal link","False","False","False"
"Temper Tot (Drawing)","items\temper-tot-drawing-792.html","Individual item page","Custom Toys","Original Art","../original-art/index.html","","Local/internal link","False","False","False"
"Temper Tot (Drawing)","items\temper-tot-drawing-792.html","Individual item page","Custom Toys","Art Prints","../prints/index.html","","Local/internal link","False","False","False"
"Temper Tot (Drawing)","items\temper-tot-drawing-792.html","Individual item page","Custom Toys","Back to A-Z index","../toys/a-z/index.html","","Local/internal link","False","False","False"
"Temper Tot (Drawing)","items\temper-tot-drawing-792.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"Temper Tot (Drawing)","items\temper-tot-drawing-792.html","Individual item page","Custom Toys","Designer Toys","../toys/designer-toys/index.html","","Local/internal link","False","False","False"
"Temper Tot (Drawing)","items\temper-tot-drawing-792.html","Individual item page","Custom Toys","Toys","../toys/index.html","","Local/internal link","False","False","False"
"Temper Tot (Drawing)","items\temper-tot-drawing-792.html","Individual item page","Custom Toys","Open Trampt source record","https://www.trampt.com/item/temper-tot-drawing-ron-english-mixed-media-W7DmmYmREPXwIW","www.trampt.com","Review carefully - Trampt/public-source rule","True","False","True"
"Texas Cartoon Cowgirl","items\texas-cartoon-cowgirl-253.html","Individual item page","Custom Toys","","../images/Trampt/Texas%20Cartoon%20Cowgirl%20-%20Original%20Art%20-%20Trampt%20item%20253.jpg","","Local/internal link","False","False","False"
"Texas Cartoon Cowgirl","items\texas-cartoon-cowgirl-253.html","Individual item page","Custom Toys","Repository home","../index.html","","Local/internal link","False","False","False"
"Texas Cartoon Cowgirl","items\texas-cartoon-cowgirl-253.html","Individual item page","Custom Toys","Original Art","../original-art/index.html","","Local/internal link","False","False","False"
"Texas Cartoon Cowgirl","items\texas-cartoon-cowgirl-253.html","Individual item page","Custom Toys","Art Prints","../prints/index.html","","Local/internal link","False","False","False"
"Texas Cartoon Cowgirl","items\texas-cartoon-cowgirl-253.html","Individual item page","Custom Toys","Back to A-Z index","../toys/a-z/index.html","","Local/internal link","False","False","False"
"Texas Cartoon Cowgirl","items\texas-cartoon-cowgirl-253.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"Texas Cartoon Cowgirl","items\texas-cartoon-cowgirl-253.html","Individual item page","Custom Toys","Designer Toys","../toys/designer-toys/index.html","","Local/internal link","False","False","False"
"Texas Cartoon Cowgirl","items\texas-cartoon-cowgirl-253.html","Individual item page","Custom Toys","Toys","../toys/index.html","","Local/internal link","False","False","False"
"Texas Cartoon Cowgirl","items\texas-cartoon-cowgirl-253.html","Individual item page","Custom Toys","Open Trampt source record","https://www.trampt.com/item/texas-cartoon-cowgirl-ron-english-mixed-media-_lxi2mZSd1aVd5","www.trampt.com","Review carefully - Trampt/public-source rule","True","False","True"
"The artist's house","items\the-artist-s-house-234.html","Individual item page","Custom Toys","","../images/Trampt/The%20artist","","Local/internal link","False","False","False"
"The artist's house","items\the-artist-s-house-234.html","Individual item page","Custom Toys","Repository home","../index.html","","Local/internal link","False","False","False"
"The artist's house","items\the-artist-s-house-234.html","Individual item page","Custom Toys","Original Art","../original-art/index.html","","Local/internal link","False","False","False"
"The artist's house","items\the-artist-s-house-234.html","Individual item page","Custom Toys","Art Prints","../prints/index.html","","Local/internal link","False","False","False"
"The artist's house","items\the-artist-s-house-234.html","Individual item page","Custom Toys","Back to A-Z index","../toys/a-z/index.html","","Local/internal link","False","False","False"
"The artist's house","items\the-artist-s-house-234.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"The artist's house","items\the-artist-s-house-234.html","Individual item page","Custom Toys","Designer Toys","../toys/designer-toys/index.html","","Local/internal link","False","False","False"
"The artist's house","items\the-artist-s-house-234.html","Individual item page","Custom Toys","Toys","../toys/index.html","","Local/internal link","False","False","False"
"The artist's house","items\the-artist-s-house-234.html","Individual item page","Custom Toys","Open Trampt source record","https://www.trampt.com/item/the-artists-house-ron-english-oil-k0MOvJq-FSQc2_","www.trampt.com","Review carefully - Trampt/public-source rule","True","False","True"
"THE CHASE: TEMPER TOT DINOGRENADE (LIMITED EDITION OF 30)","items\the-chase-temper-tot-dinogrenade-limited-edition-of-30-94.html","Individual item page","Custom Toys","","../images/Trampt/THE%20CHASE%20TEMPER%20TOT%20DINOGRENADE%20(LIMITED%20EDITION%20OF%2030)%20-%20Original%20Art%20-%20Trampt%20item%2094.jpg","","Local/internal link","False","False","False"
"THE CHASE: TEMPER TOT DINOGRENADE (LIMITED EDITION OF 30)","items\the-chase-temper-tot-dinogrenade-limited-edition-of-30-94.html","Individual item page","Custom Toys","Repository home","../index.html","","Local/internal link","False","False","False"
"THE CHASE: TEMPER TOT DINOGRENADE (LIMITED EDITION OF 30)","items\the-chase-temper-tot-dinogrenade-limited-edition-of-30-94.html","Individual item page","Custom Toys","Original Art","../original-art/index.html","","Local/internal link","False","False","False"
"THE CHASE: TEMPER TOT DINOGRENADE (LIMITED EDITION OF 30)","items\the-chase-temper-tot-dinogrenade-limited-edition-of-30-94.html","Individual item page","Custom Toys","Art Prints","../prints/index.html","","Local/internal link","False","False","False"
"THE CHASE: TEMPER TOT DINOGRENADE (LIMITED EDITION OF 30)","items\the-chase-temper-tot-dinogrenade-limited-edition-of-30-94.html","Individual item page","Custom Toys","Back to A-Z index","../toys/a-z/index.html","","Local/internal link","False","False","False"
"THE CHASE: TEMPER TOT DINOGRENADE (LIMITED EDITION OF 30)","items\the-chase-temper-tot-dinogrenade-limited-edition-of-30-94.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"THE CHASE: TEMPER TOT DINOGRENADE (LIMITED EDITION OF 30)","items\the-chase-temper-tot-dinogrenade-limited-edition-of-30-94.html","Individual item page","Custom Toys","Designer Toys","../toys/designer-toys/index.html","","Local/internal link","False","False","False"
"THE CHASE: TEMPER TOT DINOGRENADE (LIMITED EDITION OF 30)","items\the-chase-temper-tot-dinogrenade-limited-edition-of-30-94.html","Individual item page","Custom Toys","Toys","../toys/index.html","","Local/internal link","False","False","False"
"THE CHASE: TEMPER TOT DINOGRENADE (LIMITED EDITION OF 30)","items\the-chase-temper-tot-dinogrenade-limited-edition-of-30-94.html","Individual item page","Custom Toys","Open Trampt source record","https://www.trampt.com/item/the-chase-temper-tot-dinogrenade-limited-edition-of-30-ron-english-oil-BFO0uD383Vpxvo","www.trampt.com","Review carefully - Trampt/public-source rule","True","False","True"
"THE CREATION OF APE","items\the-creation-of-ape-368.html","Individual item page","Custom Toys","","../images/Trampt/THE%20CREATION%20OF%20APE%20-%20Original%20Art%20-%20Trampt%20item%20368.jpg","","Local/internal link","False","False","False"
"THE CREATION OF APE","items\the-creation-of-ape-368.html","Individual item page","Custom Toys","Repository home","../index.html","","Local/internal link","False","False","False"
"THE CREATION OF APE","items\the-creation-of-ape-368.html","Individual item page","Custom Toys","Original Art","../original-art/index.html","","Local/internal link","False","False","False"
"THE CREATION OF APE","items\the-creation-of-ape-368.html","Individual item page","Custom Toys","Art Prints","../prints/index.html","","Local/internal link","False","False","False"
"THE CREATION OF APE","items\the-creation-of-ape-368.html","Individual item page","Custom Toys","Back to A-Z index","../toys/a-z/index.html","","Local/internal link","False","False","False"
"THE CREATION OF APE","items\the-creation-of-ape-368.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"THE CREATION OF APE","items\the-creation-of-ape-368.html","Individual item page","Custom Toys","Designer Toys","../toys/designer-toys/index.html","","Local/internal link","False","False","False"
"THE CREATION OF APE","items\the-creation-of-ape-368.html","Individual item page","Custom Toys","Toys","../toys/index.html","","Local/internal link","False","False","False"
"THE CREATION OF APE","items\the-creation-of-ape-368.html","Individual item page","Custom Toys","Open Trampt source record","https://www.trampt.com/item/the-creation-of-ape-ron-english-oil-gAsUoGIXRB1NbL","www.trampt.com","Review carefully - Trampt/public-source rule","True","False","True"
"The Electric Ghosts (Daniel Johnston & Jack Medicine)","items\the-electric-ghosts-daniel-johnston-jack-medicine-513.html","Individual item page","Custom Toys","","../images/Trampt/The%20Electric%20Ghosts%20(Daniel%20Johnston%20%26%20Jack%20Medicine)%20-%20ART%20PRINT.jpeg","","Local/internal link","False","False","False"
"The Electric Ghosts (Daniel Johnston & Jack Medicine)","items\the-electric-ghosts-daniel-johnston-jack-medicine-513.html","Individual item page","Custom Toys","Repository home","../index.html","","Local/internal link","False","False","False"
"The Electric Ghosts (Daniel Johnston & Jack Medicine)","items\the-electric-ghosts-daniel-johnston-jack-medicine-513.html","Individual item page","Custom Toys","Original Art","../original-art/index.html","","Local/internal link","False","False","False"
"The Electric Ghosts (Daniel Johnston & Jack Medicine)","items\the-electric-ghosts-daniel-johnston-jack-medicine-513.html","Individual item page","Custom Toys","Art Prints","../prints/index.html","","Local/internal link","False","False","False"
"The Electric Ghosts (Daniel Johnston & Jack Medicine)","items\the-electric-ghosts-daniel-johnston-jack-medicine-513.html","Individual item page","Custom Toys","Back to A-Z index","../toys/a-z/index.html","","Local/internal link","False","False","False"
"The Electric Ghosts (Daniel Johnston & Jack Medicine)","items\the-electric-ghosts-daniel-johnston-jack-medicine-513.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"The Electric Ghosts (Daniel Johnston & Jack Medicine)","items\the-electric-ghosts-daniel-johnston-jack-medicine-513.html","Individual item page","Custom Toys","Designer Toys","../toys/designer-toys/index.html","","Local/internal link","False","False","False"
"The Electric Ghosts (Daniel Johnston & Jack Medicine)","items\the-electric-ghosts-daniel-johnston-jack-medicine-513.html","Individual item page","Custom Toys","Toys","../toys/index.html","","Local/internal link","False","False","False"
"The Electric Ghosts (Daniel Johnston & Jack Medicine)","items\the-electric-ghosts-daniel-johnston-jack-medicine-513.html","Individual item page","Custom Toys","Open Trampt source record","https://www.trampt.com/item/the-electric-ghosts-daniel-johnston-and-jack-medicine-ron-english-giclee-art-print-9XwvtPZt2PMu10","www.trampt.com","Review carefully - Trampt/public-source rule","True","False","True"
"The Flinstones - Bam Bam Grin (SDCC '19)","items\the-flinstones-bam-bam-grin-sdcc-19-767.html","Individual item page","Custom Toys","","../images/Trampt/The%20Flinstones%20Bam%20Bam%20Grin%20(SDCC%20&#39;19)%20-%20DESIGNER%20TOY.jpeg","","Local/internal link","False","False","False"
"The Flinstones - Bam Bam Grin (SDCC '19)","items\the-flinstones-bam-bam-grin-sdcc-19-767.html","Individual item page","Custom Toys","Section home","../index.html","","Local/internal link","False","False","False"
"The Flinstones - Bam Bam Grin (SDCC '19)","items\the-flinstones-bam-bam-grin-sdcc-19-767.html","Individual item page","Custom Toys","Sculptures","../sculptures/index.html","","Local/internal link","False","False","False"
"The Flinstones - Bam Bam Grin (SDCC '19)","items\the-flinstones-bam-bam-grin-sdcc-19-767.html","Individual item page","Custom Toys","Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"The Flinstones - Bam Bam Grin (SDCC '19)","items\the-flinstones-bam-bam-grin-sdcc-19-767.html","Individual item page","Custom Toys","Back to Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"The Flinstones - Bam Bam Grin (SDCC '19)","items\the-flinstones-bam-bam-grin-sdcc-19-767.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"The Flinstones - Bam Bam Grin (SDCC '19)","items\the-flinstones-bam-bam-grin-sdcc-19-767.html","Individual item page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"The Flinstones - Dino Grin (SDCC '19)","items\the-flinstones-dino-grin-sdcc-19-506.html","Individual item page","Custom Toys","","../images/Trampt/The%20Flinstones%20Dino%20Grin%20(SDCC%20&#39;19)%20-%20DESIGNER%20TOY.jpeg","","Local/internal link","False","False","False"
"The Flinstones - Dino Grin (SDCC '19)","items\the-flinstones-dino-grin-sdcc-19-506.html","Individual item page","Custom Toys","Section home","../index.html","","Local/internal link","False","False","False"
"The Flinstones - Dino Grin (SDCC '19)","items\the-flinstones-dino-grin-sdcc-19-506.html","Individual item page","Custom Toys","Sculptures","../sculptures/index.html","","Local/internal link","False","False","False"
"The Flinstones - Dino Grin (SDCC '19)","items\the-flinstones-dino-grin-sdcc-19-506.html","Individual item page","Custom Toys","Back to Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"The Flinstones - Dino Grin (SDCC '19)","items\the-flinstones-dino-grin-sdcc-19-506.html","Individual item page","Custom Toys","Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"The Flinstones - Dino Grin (SDCC '19)","items\the-flinstones-dino-grin-sdcc-19-506.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"The Flinstones - Dino Grin (SDCC '19)","items\the-flinstones-dino-grin-sdcc-19-506.html","Individual item page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"The fourth wall","items\the-fourth-wall-810.html","Individual item page","Custom Toys","","../images/Trampt/The%20fourth%20wall%20-%20Original%20Art%20-%20Trampt%20item%20810.jpg","","Local/internal link","False","False","False"
"The fourth wall","items\the-fourth-wall-810.html","Individual item page","Custom Toys","Repository home","../index.html","","Local/internal link","False","False","False"
"The fourth wall","items\the-fourth-wall-810.html","Individual item page","Custom Toys","Original Art","../original-art/index.html","","Local/internal link","False","False","False"
"The fourth wall","items\the-fourth-wall-810.html","Individual item page","Custom Toys","Art Prints","../prints/index.html","","Local/internal link","False","False","False"
"The fourth wall","items\the-fourth-wall-810.html","Individual item page","Custom Toys","Back to A-Z index","../toys/a-z/index.html","","Local/internal link","False","False","False"
"The fourth wall","items\the-fourth-wall-810.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"The fourth wall","items\the-fourth-wall-810.html","Individual item page","Custom Toys","Designer Toys","../toys/designer-toys/index.html","","Local/internal link","False","False","False"
"The fourth wall","items\the-fourth-wall-810.html","Individual item page","Custom Toys","Toys","../toys/index.html","","Local/internal link","False","False","False"
"The fourth wall","items\the-fourth-wall-810.html","Individual item page","Custom Toys","Open Trampt source record","https://www.trampt.com/item/the-fourth-wall-ron-english-oil-rryAskGQXWZTqM","www.trampt.com","Review carefully - Trampt/public-source rule","True","False","True"
"THE GREATEST STORY EVER SOLD","items\the-greatest-story-ever-sold-966.html","Individual item page","Custom Toys","","../images/Trampt/THE%20GREATEST%20STORY%20EVER%20SOLD%20-%20Original%20Art%20-%20Trampt%20item%20966.jpg","","Local/internal link","False","False","False"
"THE GREATEST STORY EVER SOLD","items\the-greatest-story-ever-sold-966.html","Individual item page","Custom Toys","Repository home","../index.html","","Local/internal link","False","False","False"
"THE GREATEST STORY EVER SOLD","items\the-greatest-story-ever-sold-966.html","Individual item page","Custom Toys","Original Art","../original-art/index.html","","Local/internal link","False","False","False"
"THE GREATEST STORY EVER SOLD","items\the-greatest-story-ever-sold-966.html","Individual item page","Custom Toys","Art Prints","../prints/index.html","","Local/internal link","False","False","False"
"THE GREATEST STORY EVER SOLD","items\the-greatest-story-ever-sold-966.html","Individual item page","Custom Toys","Back to A-Z index","../toys/a-z/index.html","","Local/internal link","False","False","False"
"THE GREATEST STORY EVER SOLD","items\the-greatest-story-ever-sold-966.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"THE GREATEST STORY EVER SOLD","items\the-greatest-story-ever-sold-966.html","Individual item page","Custom Toys","Designer Toys","../toys/designer-toys/index.html","","Local/internal link","False","False","False"
"THE GREATEST STORY EVER SOLD","items\the-greatest-story-ever-sold-966.html","Individual item page","Custom Toys","Toys","../toys/index.html","","Local/internal link","False","False","False"
"THE GREATEST STORY EVER SOLD","items\the-greatest-story-ever-sold-966.html","Individual item page","Custom Toys","Open Trampt source record","https://www.trampt.com/item/the-greatest-story-ever-sold-ron-english-mixed-media-yEepmc26RN2owm","www.trampt.com","Review carefully - Trampt/public-source rule","True","False","True"
"The Incredulous Hulkboy","items\the-incredulous-hulkboy-655.html","Individual item page","Custom Toys","","../images/Trampt/The%20Incredulous%20Hulkboy%20-%20DESIGNER%20TOY.jpeg","","Local/internal link","False","False","False"
"The Incredulous Hulkboy","items\the-incredulous-hulkboy-655.html","Individual item page","Custom Toys","Section home","../index.html","","Local/internal link","False","False","False"
"The Incredulous Hulkboy","items\the-incredulous-hulkboy-655.html","Individual item page","Custom Toys","Sculptures","../sculptures/index.html","","Local/internal link","False","False","False"
"The Incredulous Hulkboy","items\the-incredulous-hulkboy-655.html","Individual item page","Custom Toys","Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"The Incredulous Hulkboy","items\the-incredulous-hulkboy-655.html","Individual item page","Custom Toys","Back to Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"The Incredulous Hulkboy","items\the-incredulous-hulkboy-655.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"The Incredulous Hulkboy","items\the-incredulous-hulkboy-655.html","Individual item page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"The New Nativity","items\the-new-nativity-248.html","Individual item page","Custom Toys","","../images/Trampt/The%20New%20Nativity%20-%20DESIGNER%20TOY.jpeg","","Local/internal link","False","False","False"
"The New Nativity","items\the-new-nativity-248.html","Individual item page","Custom Toys","Section home","../index.html","","Local/internal link","False","False","False"
"The New Nativity","items\the-new-nativity-248.html","Individual item page","Custom Toys","Sculptures","../sculptures/index.html","","Local/internal link","False","False","False"
"The New Nativity","items\the-new-nativity-248.html","Individual item page","Custom Toys","Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"The New Nativity","items\the-new-nativity-248.html","Individual item page","Custom Toys","Back to Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"The New Nativity","items\the-new-nativity-248.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"The New Nativity","items\the-new-nativity-248.html","Individual item page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"The poor","items\the-poor-55.html","Individual item page","Custom Toys","","../images/Trampt/The%20poor%20-%20ART%20PRINT.jpeg","","Local/internal link","False","False","False"
"The poor","items\the-poor-55.html","Individual item page","Custom Toys","Repository home","../index.html","","Local/internal link","False","False","False"
"The poor","items\the-poor-55.html","Individual item page","Custom Toys","Original Art","../original-art/index.html","","Local/internal link","False","False","False"
"The poor","items\the-poor-55.html","Individual item page","Custom Toys","Art Prints","../prints/index.html","","Local/internal link","False","False","False"
"The poor","items\the-poor-55.html","Individual item page","Custom Toys","Back to A-Z index","../toys/a-z/index.html","","Local/internal link","False","False","False"
"The poor","items\the-poor-55.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"The poor","items\the-poor-55.html","Individual item page","Custom Toys","Designer Toys","../toys/designer-toys/index.html","","Local/internal link","False","False","False"
"The poor","items\the-poor-55.html","Individual item page","Custom Toys","Toys","../toys/index.html","","Local/internal link","False","False","False"
"The poor","items\the-poor-55.html","Individual item page","Custom Toys","Open Trampt source record","https://www.trampt.com/item/the-poor-ron-english-giclee-art-print-2IcKyHLrHwQTuJ","www.trampt.com","Review carefully - Trampt/public-source rule","True","False","True"
"The Ugliest Man in the Universe (Drawing)","items\the-ugliest-man-in-the-universe-drawing-176.html","Individual item page","Custom Toys","","../images/Trampt/The%20Ugliest%20Man%20in%20the%20Universe%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20176.jpeg","","Local/internal link","False","False","False"
"The Ugliest Man in the Universe (Drawing)","items\the-ugliest-man-in-the-universe-drawing-176.html","Individual item page","Custom Toys","Repository home","../index.html","","Local/internal link","False","False","False"
"The Ugliest Man in the Universe (Drawing)","items\the-ugliest-man-in-the-universe-drawing-176.html","Individual item page","Custom Toys","Original Art","../original-art/index.html","","Local/internal link","False","False","False"
"The Ugliest Man in the Universe (Drawing)","items\the-ugliest-man-in-the-universe-drawing-176.html","Individual item page","Custom Toys","Art Prints","../prints/index.html","","Local/internal link","False","False","False"
"The Ugliest Man in the Universe (Drawing)","items\the-ugliest-man-in-the-universe-drawing-176.html","Individual item page","Custom Toys","Back to A-Z index","../toys/a-z/index.html","","Local/internal link","False","False","False"
"The Ugliest Man in the Universe (Drawing)","items\the-ugliest-man-in-the-universe-drawing-176.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"The Ugliest Man in the Universe (Drawing)","items\the-ugliest-man-in-the-universe-drawing-176.html","Individual item page","Custom Toys","Designer Toys","../toys/designer-toys/index.html","","Local/internal link","False","False","False"
"The Ugliest Man in the Universe (Drawing)","items\the-ugliest-man-in-the-universe-drawing-176.html","Individual item page","Custom Toys","Toys","../toys/index.html","","Local/internal link","False","False","False"
"The Ugliest Man in the Universe (Drawing)","items\the-ugliest-man-in-the-universe-drawing-176.html","Individual item page","Custom Toys","Open Trampt source record","https://www.trampt.com/item/the-ugliest-man-in-the-universe-drawing-ron-english-mixed-media-VUEvVNkulrc2KC","www.trampt.com","Review carefully - Trampt/public-source rule","True","False","True"
"There goes the neighborhood","items\there-goes-the-neighborhood-1034.html","Individual item page","Custom Toys","","../images/Trampt/There%20goes%20the%20neighborhood%20-%20Original%20Art%20-%20Trampt%20item%201034.jpg","","Local/internal link","False","False","False"
"There goes the neighborhood","items\there-goes-the-neighborhood-1034.html","Individual item page","Custom Toys","Repository home","../index.html","","Local/internal link","False","False","False"
"There goes the neighborhood","items\there-goes-the-neighborhood-1034.html","Individual item page","Custom Toys","Original Art","../original-art/index.html","","Local/internal link","False","False","False"
"There goes the neighborhood","items\there-goes-the-neighborhood-1034.html","Individual item page","Custom Toys","Art Prints","../prints/index.html","","Local/internal link","False","False","False"
"There goes the neighborhood","items\there-goes-the-neighborhood-1034.html","Individual item page","Custom Toys","Back to A-Z index","../toys/a-z/index.html","","Local/internal link","False","False","False"
"There goes the neighborhood","items\there-goes-the-neighborhood-1034.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"There goes the neighborhood","items\there-goes-the-neighborhood-1034.html","Individual item page","Custom Toys","Designer Toys","../toys/designer-toys/index.html","","Local/internal link","False","False","False"
