"HTMLFileName","RelativePath","LocalHTMLPath","PublicPageURL","CurrentCategoryFromIndex","CurrentIndexFiles","CurrentIndexCardTitles","CurrentIndexMembershipCount","H1","TitleTag","MetaTitle","MetaDate","MetaObjectType","MetaMedium","MetaMaterial","MetaDimensions","MetaEdition","MetaManufacturer","MetaPublisher","MetaWorkID","MetaSignatureMarks","WorkMetaRaw","HeroImageSrc_CurrentHTML","HeroImageFileName_CurrentHTML","HeroImageResolvedPath_CurrentHTML","HeroImageExists_CurrentHTML","ImageRefs_All_CurrentHTML","OtherImageRefs_CurrentHTML","NotesText_CurrentHTML","LiteratureText_CurrentHTML","ExhibitionsText_CurrentHTML","AncillaryDocumentationText_CurrentHTML","SelectedOnlineCirculationText_CurrentHTML","ExternalLinks_CurrentHTML","VerificationStatus","VerificationNotes","ProposedFinalTitle","ProposedFinalCategory","ProposedAction"
"un1ted-edition-platinum-mogul-grin-833.html","items\un1ted-edition-platinum-mogul-grin-833.html","D:\github\ron-english-toys\items\un1ted-edition-platinum-mogul-grin-833.html","https://ronenglish-archive.github.io/ron-english-toys/items/un1ted-edition-platinum-mogul-grin-833.html","","toys\art-toys-and-editions\mogul-grin\index.html","Mogul Grin UN1TED Platinum","1","Mogul Grin - UN1TED Platinum","Mogul Grin - UN1TED Platinum - Ron English Catalogue Raisonne","UN1TED Edition Platinum Mogul Grin",,"Art toy / edition",,,,,,,,,"Title: UN1TED Edition Platinum Mogul Grin || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Made by Monsters || Platform: Mr. Pennybags || Release date: October 16, 2022 || Height: 10.00"" || Original retail price: $400","../images/Vinyl-Toys/UN1TED%20Edition%20Platinum%20Mogul%20Grin%20-%20DESIGNER%20TOY.jpeg","UN1TED Edition Platinum Mogul Grin - DESIGNER TOY.jpeg","images\Vinyl-Toys\UN1TED Edition Platinum Mogul Grin - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/UN1TED%20Edition%20Platinum%20Mogul%20Grin%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"uncle-scam-720.html","items\uncle-scam-720.html","D:\github\ron-english-toys\items\uncle-scam-720.html","https://ronenglish-archive.github.io/ron-english-toys/items/uncle-scam-720.html","","toys\art-toys-and-editions\uncle-scam\index.html","Uncle Scam","1","Uncle Scam","Uncle Scam - Ron English Catalogue Raisonne","Uncle Scam",,"Art toy / edition",,,,,,,,,"Title: Uncle Scam || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Kidrobot || Platform: Uncle Scam || Original retail price: $100","../images/Vinyl-Toys/Uncle%20Scam%20-%20DESIGNER%20TOY.jpeg","Uncle Scam - DESIGNER TOY.jpeg","images\Vinyl-Toys\Uncle Scam - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Uncle%20Scam%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"uncle-scam-black-gold-kidrobot-exclusive-216.html","items\uncle-scam-black-gold-kidrobot-exclusive-216.html","D:\github\ron-english-toys\items\uncle-scam-black-gold-kidrobot-exclusive-216.html","https://ronenglish-archive.github.io/ron-english-toys/items/uncle-scam-black-gold-kidrobot-exclusive-216.html","","toys\art-toys-and-editions\uncle-scam\index.html","Uncle Scam Black &amp; Gold (Kidrobot Exclusive)","1","Uncle Scam - Black & Gold (Kidrobot Exclusive)","Uncle Scam - Black & Gold (Kidrobot Exclusive) - Ron English Catalogue Raisonne","Uncle Scam Black & Gold Kidrobot Exclusive",,"Art toy / edition",,,,,,,,,"Title: Uncle Scam Black & Gold Kidrobot Exclusive || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Kidrobot || Platform: Uncle Scam","../images/Vinyl-Toys/Uncle%20Scam%20Black%20%26%20Gold%20Kidrobot%20Exclusive%20-%20DESIGNER%20TOY.jpeg","Uncle Scam Black & Gold Kidrobot Exclusive - DESIGNER TOY.jpeg","images\Vinyl-Toys\Uncle Scam Black & Gold Kidrobot Exclusive - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Uncle%20Scam%20Black%20%26%20Gold%20Kidrobot%20Exclusive%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"uncle-scam-drawing-1075.html","items\uncle-scam-drawing-1075.html","D:\github\ron-english-toys\items\uncle-scam-drawing-1075.html","https://ronenglish-archive.github.io/ron-english-toys/items/uncle-scam-drawing-1075.html","","original-art\index.html","Uncle Scam (Drawing)","1","Uncle Scam (Drawing)","Uncle Scam (Drawing) - Ron English Toys and Sculptural Editions",,,,,,,,,,,,"","../images/Vinyl-Toys/Uncle%20Scam%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%201075.jpeg","Uncle Scam (Drawing) - Original Art - Trampt item 1075.jpeg","images\Vinyl-Toys\Uncle Scam (Drawing) - Original Art - Trampt item 1075.jpeg","TRUE","../images/Vinyl-Toys/Uncle%20Scam%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%201075.jpeg","","","","","","","https://www.trampt.com/item/uncle-scam-drawing-ron-english-mixed-media-rlX87L1dIxy0h3","Needs verification","","","",""
"union-jack-tiger-973.html","items\union-jack-tiger-973.html","D:\github\ron-english-toys\items\union-jack-tiger-973.html","https://ronenglish-archive.github.io/ron-english-toys/items/union-jack-tiger-973.html","","original-art\index.html","UNION JACK TIGER","1","UNION JACK TIGER","UNION JACK TIGER - Ron English Toys and Sculptural Editions",,,,,,,,,,,,"","../images/Vinyl-Toys/UNION%20JACK%20TIGER%20-%20Original%20Art%20-%20Trampt%20item%20973.jpg","UNION JACK TIGER - Original Art - Trampt item 973.jpg","images\Vinyl-Toys\UNION JACK TIGER - Original Art - Trampt item 973.jpg","TRUE","../images/Vinyl-Toys/UNION%20JACK%20TIGER%20-%20Original%20Art%20-%20Trampt%20item%20973.jpg","","","","","","","https://www.trampt.com/item/union-jack-tiger-ron-english-oil--cFftosX5in5RE","Needs verification","","","",""
"unpainted-blue-deadmau5-grin-898.html","items\unpainted-blue-deadmau5-grin-898.html","D:\github\ron-english-toys\items\unpainted-blue-deadmau5-grin-898.html","https://ronenglish-archive.github.io/ron-english-toys/items/unpainted-blue-deadmau5-grin-898.html","","toys\art-toys-and-editions\deadmau5\index.html","Deadmau5 Grin Unpainted Blue","1","Deadmau5 Grin - Unpainted Blue","Deadmau5 Grin - Unpainted Blue - Ron English Catalogue Raisonne","Unpainted Blue Deadmau5 Grin",,"Art toy / edition",,,,,,,,,"Title: Unpainted Blue Deadmau5 Grin || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Toy Art Gallery || Platform: Deadmau5 Grin || Height: 8.00"" || Original retail price: $100","../images/Vinyl-Toys/Unpainted%20Blue%20Deadmau5%20Grin%20-%20DESIGNER%20TOY.jpeg","Unpainted Blue Deadmau5 Grin - DESIGNER TOY.jpeg","images\Vinyl-Toys\Unpainted Blue Deadmau5 Grin - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Unpainted%20Blue%20Deadmau5%20Grin%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"unpainted-green-deadmau5-grin-265.html","items\unpainted-green-deadmau5-grin-265.html","D:\github\ron-english-toys\items\unpainted-green-deadmau5-grin-265.html","https://ronenglish-archive.github.io/ron-english-toys/items/unpainted-green-deadmau5-grin-265.html","","toys\art-toys-and-editions\deadmau5\index.html","Deadmau5 Grin Unpainted Green","1","Deadmau5 Grin - Unpainted Green","Deadmau5 Grin - Unpainted Green - Ron English Catalogue Raisonne","Unpainted Green Deadmau5 Grin",,"Art toy / edition",,,,,,,,,"Title: Unpainted Green Deadmau5 Grin || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Toy Art Gallery || Platform: Deadmau5 Grin || Height: 8.00"" || Original retail price: $100","../images/Vinyl-Toys/Unpainted%20Green%20Deadmau5%20Grin%20-%20DESIGNER%20TOY.jpeg","Unpainted Green Deadmau5 Grin - DESIGNER TOY.jpeg","images\Vinyl-Toys\Unpainted Green Deadmau5 Grin - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Unpainted%20Green%20Deadmau5%20Grin%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"unpainted-orange-deadmau5-grin-822.html","items\unpainted-orange-deadmau5-grin-822.html","D:\github\ron-english-toys\items\unpainted-orange-deadmau5-grin-822.html","https://ronenglish-archive.github.io/ron-english-toys/items/unpainted-orange-deadmau5-grin-822.html","","toys\art-toys-and-editions\deadmau5\index.html","Deadmau5 Grin Unpainted Orange","1","Deadmau5 Grin - Unpainted Orange","Deadmau5 Grin - Unpainted Orange - Ron English Catalogue Raisonne","Unpainted Orange Deadmau5 Grin",,"Art toy / edition",,,,,,,,,"Title: Unpainted Orange Deadmau5 Grin || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Toy Art Gallery || Platform: Deadmau5 Grin","../images/Vinyl-Toys/Unpainted%20Orange%20Deadmau5%20Grin%20-%20DESIGNER%20TOY.jpeg","Unpainted Orange Deadmau5 Grin - DESIGNER TOY.jpeg","images\Vinyl-Toys\Unpainted Orange Deadmau5 Grin - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Unpainted%20Orange%20Deadmau5%20Grin%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"unpainted-pink-deadmau5-grin-991.html","items\unpainted-pink-deadmau5-grin-991.html","D:\github\ron-english-toys\items\unpainted-pink-deadmau5-grin-991.html","https://ronenglish-archive.github.io/ron-english-toys/items/unpainted-pink-deadmau5-grin-991.html","","toys\art-toys-and-editions\deadmau5\index.html","Deadmau5 Grin Unpainted Pink","1","Deadmau5 Grin - Unpainted Pink","Deadmau5 Grin - Unpainted Pink - Ron English Catalogue Raisonne","Unpainted Pink Deadmau5 Grin",,"Art toy / edition",,,,,,,,,"Title: Unpainted Pink Deadmau5 Grin || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Toy Art Gallery || Platform: Deadmau5 Grin || Height: 8.00"" || Original retail price: $100","../images/Vinyl-Toys/Unpainted%20Pink%20Deadmau5%20Grin%20-%20DESIGNER%20TOY.jpeg","Unpainted Pink Deadmau5 Grin - DESIGNER TOY.jpeg","images\Vinyl-Toys\Unpainted Pink Deadmau5 Grin - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Unpainted%20Pink%20Deadmau5%20Grin%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"unpainted-red-deadmau5-grin-397.html","items\unpainted-red-deadmau5-grin-397.html","D:\github\ron-english-toys\items\unpainted-red-deadmau5-grin-397.html","https://ronenglish-archive.github.io/ron-english-toys/items/unpainted-red-deadmau5-grin-397.html","","toys\art-toys-and-editions\deadmau5\index.html","Deadmau5 Grin Unpainted Red","1","Deadmau5 Grin - Unpainted Red","Deadmau5 Grin - Unpainted Red - Ron English Catalogue Raisonne","Unpainted Red Deadmau5 Grin",,"Art toy / edition",,,,,,,,,"Title: Unpainted Red Deadmau5 Grin || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Toy Art Gallery || Platform: Deadmau5 Grin","../images/Vinyl-Toys/Unpainted%20Red%20Deadmau5%20Grin%20-%20DESIGNER%20TOY.jpeg","Unpainted Red Deadmau5 Grin - DESIGNER TOY.jpeg","images\Vinyl-Toys\Unpainted Red Deadmau5 Grin - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Unpainted%20Red%20Deadmau5%20Grin%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"unpainted-white-deadmau5-grin-115.html","items\unpainted-white-deadmau5-grin-115.html","D:\github\ron-english-toys\items\unpainted-white-deadmau5-grin-115.html","https://ronenglish-archive.github.io/ron-english-toys/items/unpainted-white-deadmau5-grin-115.html","","toys\art-toys-and-editions\deadmau5\index.html","Deadmau5 Grin Unpainted White","1","Deadmau5 Grin - Unpainted White","Deadmau5 Grin - Unpainted White - Ron English Catalogue Raisonne","Unpainted White Deadmau5 Grin",,"Art toy / edition",,,,,,,,,"Title: Unpainted White Deadmau5 Grin || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Toy Art Gallery || Platform: Deadmau5 Grin || Height: 8.00"" || Original retail price: $100","../images/Vinyl-Toys/Unpainted%20White%20Deadmau5%20Grin%20-%20DESIGNER%20TOY.jpeg","Unpainted White Deadmau5 Grin - DESIGNER TOY.jpeg","images\Vinyl-Toys\Unpainted White Deadmau5 Grin - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Unpainted%20White%20Deadmau5%20Grin%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"unpainted-yellow-deadmau5-grin-750.html","items\unpainted-yellow-deadmau5-grin-750.html","D:\github\ron-english-toys\items\unpainted-yellow-deadmau5-grin-750.html","https://ronenglish-archive.github.io/ron-english-toys/items/unpainted-yellow-deadmau5-grin-750.html","","toys\art-toys-and-editions\deadmau5\index.html","Deadmau5 Grin Unpainted Yellow","1","Deadmau5 Grin - Unpainted Yellow","Deadmau5 Grin - Unpainted Yellow - Ron English Catalogue Raisonne","Unpainted Yellow Deadmau5 Grin",,"Art toy / edition",,,,,,,,,"Title: Unpainted Yellow Deadmau5 Grin || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Toy Art Gallery || Platform: Deadmau5 Grin || Release date: August 6, 2021 || Height: 8.00"" || Original retail price: $85","../images/Vinyl-Toys/Unpainted%20Yellow%20Deadmau5%20Grin%20-%20DESIGNER%20TOY.jpeg","Unpainted Yellow Deadmau5 Grin - DESIGNER TOY.jpeg","images\Vinyl-Toys\Unpainted Yellow Deadmau5 Grin - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Unpainted%20Yellow%20Deadmau5%20Grin%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"untitled-371.html","items\untitled-371.html","D:\github\ron-english-toys\items\untitled-371.html","https://ronenglish-archive.github.io/ron-english-toys/items/untitled-371.html","","","","","Stitch - B&W","Stitch - B&W - Ron English Catalogue Raisonne","Untitled",,"Art toy / edition",,,,"500",,,,,"Title: Untitled || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: MINDstyle || Platform: Stitch Experiment 626 || Height: 5.00"" || Edition: 500 || Original retail price: $25","../images/Vinyl-Toys/Untitled%20-%20DESIGNER%20TOY.jpeg","Untitled - DESIGNER TOY.jpeg","images\Vinyl-Toys\Untitled - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Untitled%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"untitled-670.html","items\untitled-670.html","D:\github\ron-english-toys\items\untitled-670.html","https://ronenglish-archive.github.io/ron-english-toys/items/untitled-670.html","","","","","Stitch - B&W","Stitch - B&W - Ron English Catalogue Raisonne","Untitled",,"Art toy / edition",,,,"500",,,,,"Title: Untitled || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: MINDstyle || Platform: Stitch Experiment 626 || Height: 5.00"" || Edition: 500","../images/Vinyl-Toys/Untitled%20-%20DESIGNER%20TOY.jpeg","Untitled - DESIGNER TOY.jpeg","images\Vinyl-Toys\Untitled - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Untitled%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"urban-bigfoot-172.html","items\urban-bigfoot-172.html","D:\github\ron-english-toys\items\urban-bigfoot-172.html","https://ronenglish-archive.github.io/ron-english-toys/items/urban-bigfoot-172.html","Sculptures","original-art\index.html | sculptures\index.html","URBAN BIGFOOT","2","URBAN BIGFOOT","URBAN BIGFOOT - Ron English Catalogue RaisonnÃ©","URBAN BIGFOOT","2015",,"Oil",,"96 × 72 inches","1",,,"Trampt item 172",,"Title: URBAN BIGFOOT || Date: 2015 || Medium: Oil || Dimensions: 96 × 72 inches || Edition: 1","../images/Vinyl-Toys/Urban Bigfoot - DESIGNER TOY.jpeg","Urban Bigfoot - DESIGNER TOY.jpeg","images\Vinyl-Toys\Urban Bigfoot - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Urban Bigfoot - DESIGNER TOY.jpeg","","Documented in connection with NeoNature , Corey Helford Gallery.","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"urban-bigfoot-192.html","items\urban-bigfoot-192.html","D:\github\ron-english-toys\items\urban-bigfoot-192.html","https://ronenglish-archive.github.io/ron-english-toys/items/urban-bigfoot-192.html","","toys\custom-toys\urban-bigfoot\index.html","Urban Bigfoot","1","Urban Bigfoot","Urban Bigfoot - Ron English Toys","Urban Bigfoot",,"Art toy / edition",,,,,,,,,"Title: Urban Bigfoot || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Toy Art Gallery || Platform: Urban Bigfoot || Release date: July 13, 2014 || Height: 6.50""","../images/Vinyl-Toys/Urban%20Bigfoot%20-%20DESIGNER%20TOY.jpeg","Urban Bigfoot - DESIGNER TOY.jpeg","images\Vinyl-Toys\Urban Bigfoot - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Urban%20Bigfoot%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"urban-big-foot-custom-a-497.html","items\urban-big-foot-custom-a-497.html","D:\github\ron-english-toys\items\urban-big-foot-custom-a-497.html","https://ronenglish-archive.github.io/ron-english-toys/items/urban-big-foot-custom-a-497.html","","toys\custom-toys\urban-bigfoot\index.html","Urban Bigfoot Custom A","1","Urban Bigfoot Custom A","Urban Bigfoot Custom A - Ron English Catalogue Raisonne","URBAN BIG FOOT CUSTOM A",,"Custom toy",,,,"1",,,,,"Title: URBAN BIG FOOT CUSTOM A || Object type: Custom toy || Artist / creator: Ron English || Platform: Urban Bigfoot || Release date: July 13, 2014 || Height: 6.50"" || Edition: 1 || Original retail price: $400","../images/Vinyl-Toys/URBAN%20BIG%20FOOT%20CUSTOM%20A%20-%20Custom%20Toy%20-%20Trampt%20item%20497.jpg","URBAN BIG FOOT CUSTOM A - Custom Toy - Trampt item 497.jpg","images\Vinyl-Toys\URBAN BIG FOOT CUSTOM A - Custom Toy - Trampt item 497.jpg","TRUE","../images/Vinyl-Toys/URBAN%20BIG%20FOOT%20CUSTOM%20A%20-%20Custom%20Toy%20-%20Trampt%20item%20497.jpg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"urban-big-foot-custom-b-252.html","items\urban-big-foot-custom-b-252.html","D:\github\ron-english-toys\items\urban-big-foot-custom-b-252.html","https://ronenglish-archive.github.io/ron-english-toys/items/urban-big-foot-custom-b-252.html","","toys\custom-toys\urban-bigfoot\index.html","Urban Bigfoot Custom A","1","Urban Bigfoot Custom A","Urban Bigfoot Custom A - Ron English Catalogue Raisonne","URBAN BIG FOOT CUSTOM B",,"Custom toy",,,,"1",,,,,"Title: URBAN BIG FOOT CUSTOM B || Object type: Custom toy || Artist / creator: Ron English || Platform: Urban Bigfoot || Release date: July 13, 2014 || Height: 6.50"" || Edition: 1 || Original retail price: $400","../images/Vinyl-Toys/URBAN%20BIG%20FOOT%20CUSTOM%20B%20-%20Custom%20Toy%20-%20Trampt%20item%20252.jpg","URBAN BIG FOOT CUSTOM B - Custom Toy - Trampt item 252.jpg","images\Vinyl-Toys\URBAN BIG FOOT CUSTOM B - Custom Toy - Trampt item 252.jpg","TRUE","../images/Vinyl-Toys/URBAN%20BIG%20FOOT%20CUSTOM%20B%20-%20Custom%20Toy%20-%20Trampt%20item%20252.jpg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"urban-bigfoot-halloween-marbled-200.html","items\urban-bigfoot-halloween-marbled-200.html","D:\github\ron-english-toys\items\urban-bigfoot-halloween-marbled-200.html","https://ronenglish-archive.github.io/ron-english-toys/items/urban-bigfoot-halloween-marbled-200.html","","toys\art-toys-and-editions\urban-bigfoot\index.html","Urban Bigfoot Halloween Marbled","1","Urban Bigfoot - Halloween Marbled","Urban Bigfoot - Halloween Marbled - Ron English Catalogue Raisonne","Urban Bigfoot - Halloween Marbled",,"Art toy / edition",,,,,,,,,"Title: Urban Bigfoot - Halloween Marbled || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Toy Art Gallery || Platform: Urban Bigfoot || Height: 6.50""","../images/Vinyl-Toys/Urban%20Bigfoot%20-%20Halloween%20Marbled%20-%20DESIGNER%20TOY.jpeg","Urban Bigfoot - Halloween Marbled - DESIGNER TOY.jpeg","images\Vinyl-Toys\Urban Bigfoot - Halloween Marbled - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Urban%20Bigfoot%20-%20Halloween%20Marbled%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"urban-bigfoot-jungle-gold-676.html","items\urban-bigfoot-jungle-gold-676.html","D:\github\ron-english-toys\items\urban-bigfoot-jungle-gold-676.html","https://ronenglish-archive.github.io/ron-english-toys/items/urban-bigfoot-jungle-gold-676.html","","toys\art-toys-and-editions\urban-bigfoot\index.html","Urban Bigfoot Jungle Gold","1","Urban Bigfoot - Jungle Gold","Urban Bigfoot - Jungle Gold - Ron English Catalogue Raisonne","Urban Bigfoot - Jungle Gold",,"Art toy / edition",,,,,,,,,"Title: Urban Bigfoot - Jungle Gold || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Toy Art Gallery || Platform: Urban Bigfoot || Release date: July 13, 2014 || Height: 6.50"" || Original retail price: $65","../images/Vinyl-Toys/Urban Bigfoot - Jungle Gold - DESIGNER TOY-2.jpeg","Urban Bigfoot - Jungle Gold - DESIGNER TOY-2.jpeg","images\Vinyl-Toys\Urban Bigfoot - Jungle Gold - DESIGNER TOY-2.jpeg","TRUE","../images/Vinyl-Toys/Urban Bigfoot - Jungle Gold - DESIGNER TOY-2.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"urban-big-foot-jungle-gold-patina-23.html","items\urban-big-foot-jungle-gold-patina-23.html","D:\github\ron-english-toys\items\urban-big-foot-jungle-gold-patina-23.html","https://ronenglish-archive.github.io/ron-english-toys/items/urban-big-foot-jungle-gold-patina-23.html","","toys\art-toys-and-editions\urban-bigfoot\index.html","Urban Bigfoot Jungle Gold Patina","1","Urban Bigfoot - Jungle Gold Patina","Urban Bigfoot - Jungle Gold Patina - Ron English Toys","URBAN BIG FOOT JUNGLE GOLD PATINA",,"Art toy / edition",,,,,,,,,"Title: URBAN BIG FOOT JUNGLE GOLD PATINA || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Toy Art Gallery || Platform: Urban Bigfoot || Release date: July 13, 2014 || Height: 6.50"" || Original retail price: $75","../images/Vinyl-Toys/URBAN%20BIG%20FOOT%20JUNGLE%20GOLD%20PATINA%20-%20DESIGNER%20TOY.jpeg","URBAN BIG FOOT JUNGLE GOLD PATINA - DESIGNER TOY.jpeg","images\Vinyl-Toys\URBAN BIG FOOT JUNGLE GOLD PATINA - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/URBAN%20BIG%20FOOT%20JUNGLE%20GOLD%20PATINA%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"urban-bigfoot-purple-rain-902.html","items\urban-bigfoot-purple-rain-902.html","D:\github\ron-english-toys\items\urban-bigfoot-purple-rain-902.html","https://ronenglish-archive.github.io/ron-english-toys/items/urban-bigfoot-purple-rain-902.html","","toys\art-toys-and-editions\urban-bigfoot\index.html","Urban Bigfoot Purple Rain","1","Urban Bigfoot - Purple Rain","Urban Bigfoot - Purple Rain - Ron English Catalogue Raisonne","Urban Bigfoot Purple Rain",,"Art toy / edition",,,,,,,,,"Title: Urban Bigfoot Purple Rain || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Medicom Toy || Platform: Urban Bigfoot || Release date: December 31, 2014 || Height: 6.50"" || Original retail price: $100","../images/Vinyl-Toys/Urban%20Bigfoot%20Purple%20Rain%20-%20DESIGNER%20TOY.jpeg","Urban Bigfoot Purple Rain - DESIGNER TOY.jpeg","images\Vinyl-Toys\Urban Bigfoot Purple Rain - DESIGNER TOY.jpeg","TRUE","../images/Vinyl-Toys/Urban%20Bigfoot%20Purple%20Rain%20-%20DESIGNER%20TOY.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
"valentine-dinogrenade-pink-popaganda-exclusive-928.html","items\valentine-dinogrenade-pink-popaganda-exclusive-928.html","D:\github\ron-english-toys\items\valentine-dinogrenade-pink-popaganda-exclusive-928.html","https://ronenglish-archive.github.io/ron-english-toys/items/valentine-dinogrenade-pink-popaganda-exclusive-928.html","","toys\art-toys-and-editions\dinogrenade\index.html","Valentine Dinogrenade Pink (POPaganda Exclusive)","1","Valentine Dinogrenade - Pink (POPaganda Exclusive)","Valentine Dinogrenade - Pink (POPaganda Exclusive) - Ron English Toys","Valentine Dinogrenade (Pink POPaganda Exclusive)",,"Art toy / edition",,,,"100",,,,,"Title: Valentine Dinogrenade (Pink POPaganda Exclusive) || Object type: Art toy / edition || Artist / creator: Ron English || Manufacturer / maker: Popaganda || Platform: Dinogrenade || Release date: February 14, 2015 || Height: 4.00"" || Edition: 100 || Original retail price: $80","../images/Vinyl-Toys/Valentine Dinogrenade (Pink POPaganda Exclusive) - DESIGNER TOY-2.jpeg","Valentine Dinogrenade (Pink POPaganda Exclusive) - DESIGNER TOY-2.jpeg","images\Vinyl-Toys\Valentine Dinogrenade (Pink POPaganda Exclusive) - DESIGNER TOY-2.jpeg","TRUE","../images/Vinyl-Toys/Valentine Dinogrenade (Pink POPaganda Exclusive) - DESIGNER TOY-2.jpeg","","","","","","","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","Needs verification","","","",""
